Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
17,Texas,2,0,5,0.6249,0.8383,0.4926,0.6189,0.4884,0.4199,0.4974,0.4519,0.5759,0.4662,0.8480,0.6996,0.4194,0.4259,0.5632,0.4400,0.5595,0.4054,0.3539,0.5479,0.3448,0.3950,0.4504
18,Miss St,1,1,5,0.8210,0.5932,0.5866,0.7622,0.3395,0.6133,0.6718,0.5185,0.7958,0.6061,0.7414,0.8745,0.3508,0.4259,0.6110,0.5120,0.6071,0.9054,0.6748,0.4320,0.2613,0.6933,0.2438
19,Oklahoma,1,2,5,0.6301,0.8460,0.6634,0.4024,0.5349,0.6685,0.5333,0.5315,0.4555,0.4627,0.5722,0.5323,0.5645,0.5880,0.4013,0.6080,0.5655,0.5811,0.4998,0.4481,0.3120,0.4832,0.2851
20,Ohio State,1,3,5,0.7112,0.8086,0.8144,0.3323,0.5535,0.6740,0.6667,0.6037,0.4817,0.5198,0.4448,0.3232,0.5806,0.6065,0.5675,0.7440,0.8036,0.3986,0.5878,0.4105,0.5081,0.4034,0.7562
21,S Florida,1,0,6,0.7779,0.6602,0.5792,0.6707,0.4651,0.5801,0.6974,0.5630,0.6466,0.5676,0.7886,0.6996,0.4637,0.5000,0.7360,0.4800,0.6905,0.3311,0.4266,0.3203,0.3241,0.4580,0.8182
22,George Wash,0,1,6,0.9064,0.6107,0.6361,0.7774,0.5256,0.5028,0.3436,0.5074,0.7723,0.5886,0.9749,0.9354,0.4476,0.4167,0.6869,0.5760,0.5952,0.6419,0.4543,0.5931,0.4101,0.2479,0.5289
23,Washington,0,2,6,0.6964,0.6542,0.6658,0.3963,0.4977,0.6961,0.9538,0.6426,0.4319,0.5221,0.4474,0.2433,0.5645,0.6435,0.4636,0.5640,0.8512,0.2297,0.5203,0.3052,0.4625,0.5882,0.6818
24,Texas A&M,0,3,6,0.6329,0.6720,0.4480,0.6646,0.5581,0.4033,0.4718,0.4648,0.5838,0.4779,0.6797,0.6388,0.4194,0.4306,0.6572,0.4120,0.6071,0.3851,0.4079,0.3929,0.3236,0.4286,0.5909
25,Dayton,3,0,7,0.8264,0.7050,0.7252,0.4604,0.5767,0.8950,0.7538,0.6278,0.4869,0.5373,0.7280,0.6198,0.5806,0.6528,0.5525,0.6120,0.6369,0.3378,0.3993,0.3970,0.3419,0.6555,0.3967
26,Chattanooga,0,1,7,0.8954,0.5452,0.3639,0.9512,0.5721,0.5635,0.3846,0.5481,0.7277,0.5944,0.5441,0.4943,0.5927,0.5602,0.7045,0.1400,0.6369,0.6689,0.5897,0.5885,0.4675,0.2101,0.7975
27,Northwestern,0,2,7,0.6528,0.7523,0.5396,0.5610,0.4837,0.6022,0.5436,0.4667,0.5812,0.4779,0.4103,0.3574,0.4758,0.4722,0.5658,0.5360,0.6667,0.5946,0.6011,0.7490,0.5296,0.3235,0.6570
28,FGCU,1,3,7,0.9315,0.5611,0.5941,0.9024,0.5302,0.6906,0.5282,0.6741,0.7592,0.6876,0.5450,0.3308,0.6613,0.6713,0.5937,0.2840,0.8512,0.8108,0.7695,0.5442,0.6349,0.3782,0.5496
29,Rutgers,1,0,8,0.7240,0.6049,0.5198,0.6280,0.5535,0.4365,0.4821,0.4389,0.6387,0.4860,0.6108,0.5703,0.4153,0.3796,0.5663,0.5480,0.6667,0.6757,0.6141,0.5532,0.4729,0.1891,0.5165
30,Princeton,1,1,8,0.9939,0.4998,0.6559,0.8476,0.7535,0.9613,0.4974,0.6963,0.7618,0.7028,0.8972,0.6692,0.7339,0.7361,0.7550,0.3840,0.6429,0.4595,0.4529,0.5684,0.5204,0.3235,0.7025
31,Minnesota,0,2,8,0.6329,0.6529,0.6980,0.2439,0.5023,0.4696,0.6154,0.5352,0.3141,0.4021,0.6934,0.6350,0.4960,0.5000,0.4774,0.6680,0.6548,0.1486,0.2802,0.6774,0.4893,0.3277,0.8099
32,Syracuse,1,3,8,0.6860,0.7080,0.5347,0.6067,0.2233,0.3204,0.3846,0.4630,0.5942,0.4814,0.5801,0.7300,0.2863,0.2778,0.4803,0.5480,0.7857,0.7973,0.7470,0.3967,0.3544,0.3782,0.5579
33,Seton Hall,0,0,9,0.8505,0.4382,0.7030,0.4817,0.4744,0.5912,0.4154,0.5944,0.5314,0.5361,0.5065,0.4867,0.4839,0.4676,0.5278,0.6240,0.8929,0.5676,0.7255,0.2413,0.4789,0.2815,0.6198
34,Green Bay,0,1,9,0.8622,0.5725,0.5545,0.8506,0.5535,0.4917,0.5949,0.6222,0.7016,0.6294,0.6569,0.5627,0.5887,0.6065,0.6113,0.2760,0.7262,0.7230,0.6495,0.7405,0.6085,0.3992,0.4959
35,DePaul,1,2,9,0.7977,0.5079,0.9678,0.3232,0.5163,0.6409,0.4667,0.6963,0.4634,0.5699,0.4772,0.5437,0.5887,0.5509,0.2712,0.7800,0.9583,0.8041,0.8876,0.6317,0.8841,0.1050,0.6322
36,Nebraska,0,3,9,0.5903,0.7461,0.4604,0.5884,0.3628,0.3646,0.7744,0.4222,0.5471,0.4347,0.5967,0.3460,0.3589,0.3519,0.5873,0.4920,0.7500,0.3243,0.4620,0.5592,0.4764,0.2479,0.8430
37,Iowa St,0,0,10,0.5691,0.7046,0.5322,0.5518,0.3953,0.6077,0.9077,0.5833,0.3743,0.4592,0.6004,0.3840,0.5081,0.5602,0.5282,0.3480,0.7857,0.1486,0.3931,0.7669,0.6166,0.4664,0.7025
38,Pitt,1,1,10,0.6528,0.7004,0.4381,0.6768,0.3488,0.4199,0.5026,0.4370,0.5995,0.4674,0.5249,0.4867,0.3629,0.3519,0.6934,0.4160,0.7202,0.4189,0.5084,0.6779,0.4879,0.2941,0.6488
39,Arkansas,1,2,10,0.4965,0.8370,0.2450,0.7744,0.1814,0.4144,0.2154,0.3167,0.6099,0.3963,0.6526,0.5285,0.1976,0.1852,0.6513,0.2840,0.7262,0.3581,0.4553,0.4909,0.3257,0.4160,0.5083
40,OK State,0,3,10,0.6176,0.7125,0.4059,0.7652,0.4558,0.6851,0.2923,0.4426,0.6623,0.4988,0.7192,0.5817,0.3992,0.3611,0.6445,0.3640,0.6845,0.5068,0.5079,0.5869,0.4574,0.2269,0.7273
41,LSU,0,0,11,0.5774,0.7734,0.4158,0.6402,0.4140,0.7017,0.4308,0.4074,0.5471,0.4254,0.5606,0.7300,0.3387,0.3287,0.3890,0.4080,0.5714,0.8649,0.6303,0.2440,0.2022,0.3403,0.3223
42,Gonzaga,2,1,11,0.7705,0.5566,0.5916,0.6098,0.5395,0.7293,0.9026,0.6074,0.5550,0.5548,0.7678,0.7985,0.5565,0.6343,0.5484,0.4000,0.5357,0.5270,0.4433,0.5333,0.3299,0.6134,0.4132
43,Miami (Fla.),1,2,11,0.5417,0.7598,0.4530,0.6067,0.3070,0.4309,0.3538,0.4185,0.5550,0.4359,0.5559,0.5475,0.3387,0.3194,0.4724,0.4920,0.7202,0.6419,0.6165,0.1727,0.2302,0.3151,0.4380
44,Little Rock,1,3,11,0.8670,0.4891,0.4257,0.9207,0.5860,0.8011,0.3897,0.5407,0.7853,0.6154,0.6037,0.6122,0.5242,0.5278,0.6652,0.2680,0.6369,0.8581,0.6906,0.5549,0.4289,0.4412,0.5248
45,W Kentucky,0,0,12,0.8716,0.4912,0.6856,0.6037,0.6140,0.5083,0.4513,0.6333,0.5942,0.5886,0.5782,0.7072,0.5806,0.5880,0.5569,0.5160,0.6964,0.7230,0.6805,0.4740,0.4576,0.4244,0.6942
46,Tulane,0,1,12,0.6633,0.6005,0.3985,0.7134,0.4419,0.5193,0.3538,0.4130,0.6309,0.4662,0.5524,0.5551,0.4395,0.4259,0.5847,0.4160,0.5119,0.7095,0.5433,0.5670,0.3050,0.3487,0.7066
47,Quinnipiac,0,2,12,0.9128,0.4673,0.7673,0.5549,0.4279,0.7293,0.6103,0.6463,0.6387,0.6166,0.6647,0.6464,0.5282,0.5602,0.6398,0.6520,0.7738,0.4932,0.5768,0.9264,0.6934,0.4664,0.5000
48,James Madison,0,3,12,0.9064,0.4844,0.6906,0.6311,0.4651,0.7017,0.4615,0.6056,0.6361,0.5897,0.8414,0.7681,0.4516,0.4630,0.5518,0.5600,0.8214,0.5541,0.6031,0.4573,0.5094,0.4286,0.4050
49,Wichita St,0,0,13,0.8802,0.4291,0.4134,0.9085,0.5209,0.3923,0.8615,0.5481,0.6990,0.5816,0.5884,0.6160,0.4758,0.4769,0.6028,0.2080,0.7321,0.7905,0.6853,0.4322,0.4553,0.2479,0.5950
50,Albany,0,1,13,0.7544,0.2969,0.5198,0.8110,0.7070,0.3812,0.6974,0.5704,0.7094,0.6002,0.8180,0.8023,0.5565,0.6435,0.4772,0.3640,0.4881,0.9459,0.6165,0.5852,0.3515,0.7605,0.6033
51,CSU Northridge,0,2,13,0.6964,0.4380,0.4777,0.6921,0.3209,0.5414,0.6615,0.4519,0.6414,0.4953,0.6717,0.5856,0.3710,0.3657,0.6099,0.4640,0.6845,0.5135,0.5060,0.3803,0.3139,0.2773,0.5702
52,Liberty,0,3,13,0.7959,0.3094,0.4678,0.7165,0.4186,0.3260,0.7590,0.5167,0.6309,0.5315,0.9336,0.9772,0.3790,0.4259,0.6314,0.3800,0.5595,0.4932,0.4103,0.3853,0.2511,0.4916,0.3802
53,BYU,0,0,14,0.6964,0.5485,0.5000,0.5610,0.5302,0.6961,0.6308,0.5000,0.3874,0.4126,0.4926,0.2776,0.5605,0.5926,0.4827,0.3640,0.5833,0.2973,0.3491,0.7797,0.4725,0.4916,0.4917
54,S Dakota St,0,1,14,0.7296,0.4843,0.6015,0.5945,0.4977,0.7348,0.9333,0.5926,0.5026,0.5221,0.8092,0.6046,0.5081,0.5926,0.4289,0.4400,0.6607,0.4662,0.4548,0.5218,0.3987,0.6261,0.4256
55,American,0,2,14,0.7296,0.5479,0.3837,0.7287,0.5628,0.5580,0.7128,0.5074,0.5236,0.4779,0.4719,0.2966,0.5282,0.5509,0.5616,0.2400,0.6786,0.4595,0.5189,0.7288,0.5572,0.3866,0.5620
56,Ohio,0,3,14,0.8571,0.3897,0.5421,0.7683,0.4279,0.6796,0.3282,0.5333,0.7487,0.5944,0.5205,0.3536,0.5605,0.5556,0.6365,0.4720,0.6845,0.7297,0.6667,0.4840,0.3791,0.4244,0.3017
57,Tenn St,0,0,15,0.5691,0.3641,0.4703,0.4116,0.2837,0.3425,0.1231,0.3426,0.4319,0.3333,0.4662,0.6540,0.2742,0.2361,0.3422,0.5920,0.5833,0.7230,0.5662,0.3616,0.2178,0.2983,0.0702
58,Boise State,0,1,15,0.6633,0.3474,0.5619,0.6829,0.4326,0.7514,0.6308,0.5296,0.5236,0.4918,0.8181,0.8327,0.5161,0.5185,0.5058,0.3840,0.5298,0.5203,0.3654,0.6612,0.3600,0.3151,0.5372
59,NWST,0,2,15,0.5452,0.3153,0.3168,0.7835,0.3070,0.3923,0.6410,0.3944,0.3665,0.3368,0.4189,0.3118,0.3548,0.3889,0.4705,0.1240,0.6786,0.4392,0.4515,0.4739,0.3323,0.4958,0.7066
60,Alabama St,0,3,15,0.5151,0.1185,0.3317,0.7744,0.2186,0.5138,0.2000,0.2481,0.6073,0.3520,0.6924,0.6844,0.2298,0.2407,0.6822,0.4160,0.3631,0.4459,0.2004,0.5539,0.1405,0.5714,0.3388
61,St Francis (NY),0,0,16,0.4165,0.2579,0.2772,0.6220,0.3628,0.5083,0.9077,0.4056,0.3586,0.3403,0.3950,0.3118,0.4234,0.4537,0.3672,0.1880,0.5476,0.4662,0.4376,0.6284,0.3361,0.3571,0.7562
62,New Mex St,0,1,16,0.7362,0.2314,0.5965,0.6128,0.4372,0.5691,0.5333,0.5204,0.4895,0.4709,0.5484,0.6160,0.5040,0.5046,0.4216,0.4360,0.6071,0.7500,0.5787,0.3833,0.2906,0.3361,0.5000
63,Montana,0,2,16,0.7296,0.3828,0.4257,0.8293,0.3395,0.4530,0.5641,0.4926,0.5995,0.5023,0.7648,0.6274,0.3589,0.3565,0.7025,0.2520,0.7738,0.2568,0.3998,0.5606,0.4820,0.3109,0.5083
64,Savannah St,0,3,16,0.6519,0.2959,0.3911,0.7470,0.4465,0.0939,0.2256,0.3296,0.6099,0.4044,0.5405,0.6388,0.3548,0.3241,0.5257,0.4280,0.4881,0.7703,0.4945,0.2658,0.1749,0.3025,0.4793
