Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
11,Ohio State,2,2,3,0.7563,0.9310,0.9431,0.3045,0.7333,0.7586,0.8128,0.7651,0.3702,0.5766,0.3042,0.3534,0.7765,0.7966,0.3385,0.6479,0.7650,0.4236,0.7352,0.2843,0.5354,0.5544,0.5862
12,Kentucky,2,3,3,0.7489,0.8617,0.6634,0.6719,0.6622,0.6798,0.5799,0.6062,0.6587,0.6064,0.6335,0.6466,0.6078,0.6102,0.6410,0.5056,0.6120,0.5278,0.6309,0.3951,0.4174,0.5233,0.5991
13,Michigan St,1,0,4,0.7176,0.8214,0.6906,0.5669,0.5911,0.4778,0.8721,0.6269,0.5505,0.5713,0.8386,0.7711,0.5765,0.6271,0.4590,0.4981,0.5355,0.4444,0.4877,0.6019,0.4096,0.6995,0.1897
14,Texas A&M,1,1,4,0.6548,0.9001,0.5495,0.6430,0.5822,0.3350,0.5845,0.5389,0.6082,0.5426,0.5281,0.7390,0.4667,0.4788,0.6260,0.4419,0.6066,0.5417,0.6506,0.5020,0.4287,0.5389,0.5216
15,Syracuse,5,2,4,0.7820,0.8330,0.6089,0.6850,0.3022,0.3793,0.4110,0.5371,0.6947,0.5798,0.4262,0.7189,0.3961,0.3729,0.4575,0.5468,0.7486,1.0000,1.0000,0.3924,0.4207,0.3420,0.4440
16,Stanford,3,3,4,0.7489,0.9368,0.4950,0.7874,0.5156,0.7340,0.5708,0.6079,0.6322,0.5957,0.6316,0.6867,0.5647,0.5636,0.7711,0.2509,0.6393,0.2639,0.5025,0.7149,0.5162,0.4767,0.5733
17,Miss St,2,0,5,0.7632,0.7258,0.5000,0.7848,0.3956,0.3892,0.6667,0.5406,0.7188,0.5926,0.6368,0.8956,0.3725,0.3983,0.5518,0.3745,0.6557,0.8264,0.7968,0.4474,0.3861,0.5648,0.2112
18,Florida St,2,1,5,0.7489,0.8016,0.6337,0.7533,0.6667,0.6108,0.4658,0.6183,0.7139,0.6383,0.9305,1.0000,0.6235,0.6102,0.4950,0.4494,0.4645,0.8194,0.6309,0.5921,0.3875,0.4819,0.5302
19,Florida,0,2,5,0.6893,0.7926,0.7228,0.4409,0.5467,0.4729,0.4338,0.4905,0.5721,0.4968,0.5047,0.7992,0.5412,0.5381,0.4211,0.7903,0.3552,0.8056,0.5881,0.4859,0.2578,0.5803,0.4009
20,Miami (Fla.),0,3,5,0.6993,0.8176,0.5495,0.6562,0.5511,0.6059,0.2557,0.5371,0.6346,0.5532,0.5096,0.5663,0.5725,0.5212,0.5543,0.4719,0.5847,0.6250,0.6801,0.6009,0.4507,0.2642,0.4698
21,S Florida,1,0,6,0.7176,0.7004,0.6238,0.6483,0.4667,0.6305,0.9406,0.6062,0.5938,0.5777,0.6635,0.5221,0.4863,0.5339,0.6040,0.4494,0.7541,0.3194,0.6053,0.3865,0.4775,0.6062,0.6681
22,DePaul,2,1,6,0.7411,0.7393,0.8168,0.5433,0.6800,0.6650,0.5388,0.7496,0.4784,0.6149,0.5788,0.5984,0.7373,0.6822,0.3282,0.5019,0.7705,0.5625,0.7456,0.8707,0.8470,0.1295,0.6207
23,W Virginia,1,2,6,0.7041,0.7981,0.5619,0.7218,0.6000,0.4975,0.4064,0.5630,0.6611,0.5809,0.6633,0.6747,0.6078,0.5932,0.7136,0.4195,0.5027,0.4028,0.4749,0.5266,0.3680,0.4974,0.4181
24,Oklahoma,1,3,6,0.6548,0.8389,0.5371,0.6378,0.4756,0.4778,0.6027,0.4870,0.6130,0.5128,0.4847,0.4337,0.5020,0.5212,0.5267,0.5169,0.5301,0.5972,0.6117,0.5783,0.3658,0.5907,0.4397
25,BYU,0,0,7,0.8058,0.6183,0.5495,0.6640,0.5467,0.7143,0.5571,0.5717,0.5216,0.5245,0.5318,0.5060,0.5765,0.6059,0.4590,0.3708,0.5683,0.5208,0.5846,0.8871,0.5074,0.7461,0.3491
26,OK State,0,1,7,0.6429,0.8227,0.4233,0.7297,0.5244,0.2562,0.2009,0.4629,0.6442,0.5117,0.6974,0.6627,0.4510,0.4110,0.5934,0.3745,0.5464,0.5278,0.5615,0.8450,0.4846,0.3782,0.4698
27,Tennessee,3,2,7,0.5972,1.0000,0.4381,0.7139,0.4533,0.1773,0.5890,0.4784,0.6178,0.5096,0.6342,0.7510,0.3961,0.3941,0.6258,0.3633,0.5628,0.4653,0.5394,0.4964,0.3647,0.4404,0.5000
28,Washington,4,3,7,0.6921,0.8285,0.5817,0.6037,0.4844,0.6010,0.9132,0.5838,0.5481,0.5436,0.4388,0.2530,0.5451,0.5890,0.6268,0.4532,0.7213,0.2431,0.5792,0.2899,0.4127,0.6166,0.7716
29,Seton Hall,0,0,8,0.6993,0.6671,0.6361,0.4987,0.5333,0.5468,0.5982,0.6200,0.4495,0.5223,0.5256,0.5863,0.5608,0.5593,0.4204,0.4794,0.6995,0.3958,0.6280,0.2234,0.3823,0.4870,0.3707
30,St John`s,0,1,8,0.6763,0.6297,0.4604,0.6719,0.6400,0.3941,0.3744,0.5112,0.5553,0.5021,0.4044,0.4056,0.5451,0.5339,0.5278,0.3558,0.5847,0.5278,0.6324,0.3798,0.3861,0.5078,0.4741
31,George Wash,0,2,8,0.8058,0.6382,0.5817,0.6535,0.4711,0.4236,0.4703,0.5009,0.6827,0.5521,0.9445,0.9478,0.4157,0.3983,0.6787,0.5318,0.5464,0.3819,0.4400,0.6619,0.4119,0.3834,0.6336
32,Georgia,0,3,8,0.6659,0.7767,0.3960,0.8425,0.4311,0.5025,0.3059,0.4663,0.7428,0.5574,0.6181,0.6707,0.4431,0.4025,0.7540,0.3146,0.5683,0.5694,0.6088,0.8265,0.4739,0.2850,0.4138
33,Duquesne,1,0,9,0.8172,0.6326,0.5916,0.6719,0.4489,0.5764,0.7123,0.5665,0.5625,0.5394,0.5672,0.5743,0.5098,0.5127,0.6573,0.4082,0.6721,0.3125,0.5384,0.7894,0.5599,0.4249,0.6164
34,Auburn,1,1,9,0.5920,0.7549,0.3515,0.6929,0.4711,0.2365,0.1781,0.3731,0.6202,0.4457,0.3862,0.6305,0.4275,0.3771,0.4343,0.3858,0.4098,0.8750,0.6875,0.5245,0.2890,0.2798,0.3491
35,Kansas St,1,2,9,0.5991,0.8445,0.4208,0.6483,0.4622,0.5025,0.3196,0.4439,0.5673,0.4660,0.3220,0.2369,0.5216,0.5000,0.5379,0.4045,0.5301,0.5347,0.6102,0.8157,0.4386,0.4663,0.5302
36,Indiana,1,3,9,0.6234,0.7313,0.5842,0.4777,0.5600,0.5172,0.6758,0.5682,0.3966,0.4670,0.3950,0.3333,0.5490,0.5975,0.4153,0.4532,0.6448,0.3056,0.5546,0.5616,0.4619,0.7927,0.6983
37,Missouri,1,0,10,0.6763,0.7036,0.4975,0.7297,0.5644,0.5172,0.8356,0.5630,0.6322,0.5681,0.7065,0.6104,0.6275,0.6737,0.6293,0.3446,0.3825,0.3958,0.3957,0.8599,0.3815,0.7098,0.3621
38,St Bona,1,1,10,0.7661,0.6125,0.3837,0.7979,0.5422,0.6010,0.8813,0.4732,0.6827,0.5351,0.4301,0.1486,0.5725,0.5847,0.7273,0.2772,0.4863,0.3958,0.5039,0.7469,0.4249,0.4404,0.5431
39,Green Bay,0,2,10,0.8329,0.5415,0.4604,0.9055,0.5200,0.5320,0.2877,0.6028,0.7356,0.6383,0.7030,0.6305,0.5961,0.5381,0.5752,0.1873,0.6831,0.7153,0.7323,0.6396,0.5456,0.1969,0.4138
40,Penn,0,3,10,0.8150,0.4995,0.3614,0.9370,0.3422,0.5567,0.4840,0.5233,0.7067,0.5766,0.5610,0.5141,0.3922,0.3729,0.8253,0.1423,0.8251,0.2847,0.6166,0.7818,0.6817,0.3523,0.8276
41,Colorado St,0,0,11,0.9353,0.2242,0.5025,0.9948,0.6222,0.6207,0.5525,0.6235,0.7668,0.6649,0.5978,0.4016,0.6353,0.5932,0.8265,0.1423,0.7541,0.4236,0.6265,0.5907,0.6478,0.2124,0.4914
42,James Madison,0,1,11,0.8117,0.5389,0.5322,0.8084,0.3333,0.4384,0.5479,0.5613,0.7356,0.6128,0.8255,0.8594,0.3725,0.3644,0.7664,0.3521,0.7541,0.3819,0.5965,0.3498,0.4160,0.3990,0.3664
43,Princeton,0,2,11,0.7857,0.4981,0.6856,0.7323,0.6933,0.7488,0.6758,0.6891,0.6731,0.6638,0.9597,0.7952,0.6902,0.6992,0.7253,0.4120,0.5683,0.2639,0.4222,0.6186,0.4807,0.5544,0.4655
44,Purdue,0,3,11,0.5991,0.7455,0.4802,0.6352,0.5067,0.6059,0.7397,0.5147,0.5385,0.4968,0.4456,0.4900,0.4784,0.4958,0.4579,0.3521,0.6175,0.5278,0.6403,0.7605,0.5147,0.5078,0.5431
45,Chattanooga,0,0,12,0.7411,0.5714,0.2426,0.8740,0.5244,0.4286,0.6210,0.4750,0.5986,0.4989,0.4802,0.4618,0.5059,0.4873,0.7389,0.0637,0.5301,0.2986,0.4769,0.4627,0.3598,0.3212,0.7026
46,Middle Tenn,0,1,12,0.7176,0.5467,0.5371,0.6483,0.5244,0.5468,0.6393,0.5734,0.5361,0.5319,0.5055,0.6064,0.5686,0.6017,0.4303,0.3708,0.5191,0.6250,0.6147,0.7410,0.4161,0.7358,0.2845
47,Albany,1,2,12,0.8382,0.3384,0.5619,0.8661,0.7956,0.3645,0.4795,0.6718,0.7428,0.6840,0.9027,0.9277,0.6588,0.6568,0.5605,0.2734,0.5902,0.7917,0.7215,0.6458,0.5322,0.6010,0.5172
48,S Dakota St,1,3,12,0.8117,0.4004,0.5545,0.7034,0.4978,0.6305,0.5160,0.6062,0.5721,0.5681,0.5858,0.5181,0.5647,0.5339,0.5278,0.3071,0.7322,0.4306,0.6383,0.5860,0.5603,0.2953,0.5172
49,Belmont,0,0,13,0.7411,0.3376,0.6733,0.6693,0.6356,0.7635,0.6849,0.7202,0.4207,0.5713,0.8948,0.8193,0.6863,0.6864,0.5640,0.2584,0.6612,0.0486,0.3509,0.7926,0.6163,0.4715,0.6940
50,Missouri St,0,1,13,0.6954,0.4950,0.5545,0.6614,0.3956,0.4975,0.5936,0.5371,0.5409,0.5117,0.5800,0.6827,0.4235,0.4449,0.4730,0.4007,0.6721,0.5625,0.6555,0.3226,0.3532,0.5959,0.5302
51,Army,0,2,13,0.9030,0.2282,0.5545,0.9685,0.6400,0.9507,0.5479,0.6857,0.8005,0.7181,0.7144,0.7550,0.6863,0.6695,0.7983,0.2022,0.6230,0.6042,0.6432,0.5923,0.5050,0.4093,0.4741
52,San Fran,0,3,13,0.6234,0.6099,0.5866,0.5512,0.5422,0.7094,0.7397,0.5544,0.3774,0.4500,0.5662,0.5341,0.5765,0.6229,0.2918,0.3745,0.4973,0.4514,0.4670,0.6939,0.3940,0.7617,0.2888
53,Hawaii,0,0,14,0.6548,0.4261,0.4134,0.7218,0.4489,0.3892,0.5479,0.4801,0.6106,0.5074,0.8507,0.7952,0.4392,0.4788,0.6467,0.3483,0.4372,0.2708,0.3356,0.6151,0.3026,0.7824,0.4181
54,Cen. Arkansas,0,1,14,0.8664,0.1861,0.4282,0.9921,0.5289,0.6404,0.6986,0.5838,0.5769,0.5564,0.8756,0.8876,0.5020,0.5339,0.5583,0.0262,0.6011,0.4792,0.4769,0.6773,0.4691,0.6269,0.4871
55,Buffalo,0,2,14,0.5606,0.5214,0.3317,0.6588,0.2578,0.3892,0.2922,0.3713,0.5673,0.4213,0.5516,0.7269,0.2941,0.2500,0.4871,0.3858,0.5410,0.6111,0.6009,0.6140,0.3285,0.2591,0.2543
56,UNC Asheville,0,3,14,0.7803,0.1561,0.5025,0.7979,0.4622,0.4877,0.5068,0.5769,0.5577,0.5436,0.6282,0.7831,0.4824,0.5042,0.6368,0.2172,0.6393,0.4028,0.5340,0.1609,0.2847,0.6943,0.6638
57,Alabama St,0,0,15,0.5714,0.1001,0.3787,0.7192,0.3778,0.3251,0.4292,0.3903,0.6587,0.4734,0.6752,0.6787,0.3765,0.4237,0.6843,0.4082,0.3497,0.4236,0.3647,0.6633,0.2468,0.8601,0.0991
58,Troy,0,1,15,0.5920,0.4151,0.7995,0.3727,0.4489,0.4975,0.7443,0.5285,0.3966,0.4426,0.5175,0.6707,0.4824,0.5085,0.1933,0.7491,0.5464,0.6597,0.5846,0.3751,0.3074,0.5751,0.2888
59,New Mex St,0,2,15,0.8329,0.2252,0.5124,0.7769,0.4622,0.5222,0.4475,0.5371,0.5841,0.5309,0.5122,0.6104,0.5255,0.4915,0.4895,0.3034,0.6011,0.6875,0.6565,0.4181,0.3709,0.3109,0.5216
60,Iona,0,3,15,0.6649,0.4088,0.3688,0.7690,0.3333,0.5222,0.4795,0.4249,0.6490,0.4904,0.4821,0.6305,0.3922,0.3559,0.6187,0.3296,0.5410,0.5972,0.5989,0.5361,0.3342,0.2383,0.4310
61,Rob. Morris,0,0,16,0.5656,0.1900,0.3911,0.7139,0.3911,0.5961,0.4429,0.4560,0.4880,0.4383,0.5140,0.6386,0.4510,0.4237,0.4164,0.2659,0.5137,0.5556,0.5261,0.5424,0.3319,0.3109,0.2026
62,Idaho,0,1,16,0.6954,0.3314,0.6634,0.6457,0.4311,0.7143,0.5479,0.6062,0.5457,0.5564,0.5332,0.5382,0.5686,0.5508,0.6040,0.4270,0.7104,0.3194,0.5527,0.6684,0.5422,0.3472,0.6293
63,Jacksonville,0,2,16,0.6440,0.2610,0.4332,0.9029,0.5022,0.4631,0.3196,0.4629,0.7428,0.5553,0.8548,0.9076,0.4745,0.4576,0.6562,0.2772,0.4098,0.6736,0.4695,0.3964,0.2498,0.4922,0.4267
64,NC A&T,0,3,16,0.6202,0.1841,0.3911,0.8031,0.3333,0.4631,0.3242,0.3661,0.6635,0.4606,0.5546,0.7269,0.3451,0.3305,0.5773,0.3933,0.4754,0.6875,0.5458,0.6217,0.3041,0.4508,0.2802
