Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
18,Texas A&M,,1,5,0.7398,0.8571,0.5481,0.7045,0.6452,0.6816,0.5333,0.5921,0.6095,0.6360,0.7306,0.4180,0.5182,0.4962,0.7222,0.3548,0.7265,0.4240,0.5880,0.5290,0.4929,0.5049,0.8650
19,Missouri St,,2,5,0.8824,0.7240,0.7540,0.4830,0.6505,0.8212,0.8275,0.6805,0.4459,0.6184,0.8252,0.3888,0.6038,0.6566,0.4047,0.5699,0.6952,0.5161,0.6022,0.4481,0.4094,0.8480,0.4350
20,Indiana,,3,5,0.7855,0.9072,0.6337,0.6761,0.7849,0.4804,0.6118,0.6173,0.6464,0.6739,0.6263,0.5079,0.6767,0.6792,0.7716,0.4086,0.6791,0.3836,0.5701,0.4024,0.4258,0.7010,0.5100
21,Kentucky,,0,6,0.7675,0.7811,0.5936,0.6676,0.4892,0.7989,0.6392,0.6444,0.5910,0.6658,0.3454,0.5483,0.5561,0.5593,0.5365,0.4409,0.8533,0.7615,0.9599,0.4795,0.5096,0.6176,0.2950
22,S Dakota,,1,6,0.9617,0.4449,0.8717,0.7273,0.8925,0.9106,0.7608,0.8664,0.6992,0.8877,0.7768,0.2921,0.8829,0.8744,0.5815,0.3871,0.8610,0.6322,0.8073,0.4787,0.6659,0.6176,0.5150
23,Florida St,,2,6,0.7768,0.6527,0.6016,0.6449,0.6882,0.5810,0.5490,0.6588,0.5515,0.6563,0.7588,0.3416,0.6461,0.6256,0.6875,0.3656,0.6830,0.2915,0.4663,0.3243,0.3726,0.5686,0.6900
24,Arizona St,,3,6,0.6551,0.8337,0.4305,0.6733,0.4355,0.5140,0.4784,0.5072,0.5092,0.5210,0.6781,0.4854,0.4057,0.3758,0.5733,0.2366,0.6807,0.5502,0.6387,0.5934,0.4236,0.4363,0.5300
25,Ohio State,,0,7,0.6288,0.9765,0.5695,0.4830,0.6237,0.5754,0.4549,0.5614,0.4802,0.5467,0.5240,0.6270,0.6330,0.5809,0.5795,0.5430,0.5875,0.4063,0.5386,0.4857,0.3793,0.3971,0.4150
26,TCU,,1,7,0.7675,0.8329,0.5829,0.5114,0.3978,0.7039,0.4353,0.4982,0.5462,0.5332,0.4456,0.6382,0.4201,0.4200,0.6056,0.6398,0.6906,0.5918,0.7455,0.5282,0.3728,0.6667,0.5550
27,Duke,,2,7,0.6288,0.9410,0.4813,0.5710,0.5806,0.5587,0.5843,0.4982,0.5567,0.5386,0.6138,0.3573,0.5362,0.5193,0.6244,0.4301,0.3697,0.5483,0.4960,0.4506,0.2418,0.5147,0.6550
28,Virginia Tech,,3,7,0.7139,0.7183,0.5455,0.5909,0.5699,0.7095,0.6353,0.5704,0.5699,0.5995,0.7013,0.4787,0.6020,0.5776,0.7422,0.3925,0.5638,0.2568,0.3928,0.4894,0.3523,0.4608,0.5300
29,Drake,,0,8,0.7768,0.7105,0.8930,0.3295,0.8763,0.6816,0.8549,0.7437,0.3641,0.6238,0.8174,0.2674,0.8735,0.9026,0.4149,0.6720,0.4484,0.3603,0.3533,1.0000,0.5575,0.8186,0.5600
30,Central Mich,,1,8,0.8058,0.7308,0.8316,0.3438,0.7419,0.7486,0.7569,0.6625,0.3483,0.5548,0.5060,0.5978,0.8154,0.7775,0.6618,0.5323,0.5760,0.1830,0.3490,0.3727,0.3641,0.3873,0.6150
31,Rutgers,,2,8,0.7496,0.6440,0.4599,0.7642,0.5591,0.5084,0.5176,0.5523,0.6385,0.6211,0.6501,0.4202,0.4899,0.4675,0.7337,0.2151,0.6585,0.5388,0.6418,0.4227,0.3712,0.4951,0.2750
32,Arkansas,,3,8,0.7855,0.7113,0.9412,0.4545,0.6989,0.9441,0.7529,0.7690,0.5330,0.7294,0.3594,0.7393,0.7695,0.7879,0.6975,0.7151,0.9702,0.3893,0.8128,0.2252,0.5360,0.7598,0.6900
33,Michigan,,0,9,0.6782,0.8306,0.5856,0.5540,0.6935,0.5698,0.4902,0.5975,0.4617,0.5643,0.7818,0.3393,0.6015,0.5936,0.5372,0.4086,0.5118,0.4360,0.4503,0.4557,0.3241,0.6863,0.5800
34,Marquette,,1,9,0.7768,0.6763,0.5374,0.6420,0.6828,0.7207,0.4902,0.5596,0.5435,0.5778,0.8743,0.2831,0.6159,0.5724,0.7368,0.3280,0.3782,0.3451,0.3002,0.8912,0.4336,0.4314,0.5100
35,LSU,,2,9,0.7029,0.7590,0.4251,0.6619,0.6022,0.4246,0.1843,0.5126,0.5145,0.5277,0.7207,0.3573,0.4593,0.4196,0.5674,0.2742,0.6173,0.5098,0.5726,0.4013,0.3289,0.6373,0.3950
36,FGCU,,3,9,0.9319,0.4727,0.7620,0.6875,0.5484,0.6760,0.6392,0.7130,0.6913,0.7686,0.4951,0.7955,0.7118,0.6651,0.2949,0.5161,1.0000,0.8240,0.9815,0.5214,0.7336,0.3578,0.5000
37,Texas,,0,10,0.6526,0.7976,0.5588,0.5227,0.4570,0.4749,0.5059,0.4819,0.5620,0.5291,0.7998,0.4427,0.3994,0.3848,0.6288,0.6344,0.5722,0.4297,0.4768,0.3695,0.2725,0.5147,0.4600
38,Tennessee,,1,10,0.7496,0.6102,0.5749,0.6790,0.6667,0.5419,0.4118,0.5415,0.7071,0.6482,0.9723,0.3438,0.5700,0.5151,0.9355,0.5215,0.4431,0.1262,0.1581,0.6215,0.3648,0.3824,0.6650
39,Creighton,,2,10,0.6424,0.7001,0.4759,0.6222,0.4355,0.7207,0.8471,0.6245,0.3298,0.5169,0.3692,0.7236,0.5628,0.5691,0.5639,0.1398,0.8549,0.3584,0.6566,0.7672,0.6517,0.5245,0.5250
40,Old Dominion,,3,10,0.8824,0.5528,0.4492,0.8011,0.4570,0.5307,0.1569,0.5487,0.7309,0.6658,0.7099,0.5438,0.4638,0.4026,0.8553,0.1989,0.7158,0.4215,0.5880,0.2587,0.2956,0.4853,0.4900
41,UCF,,0,11,0.6909,0.7581,0.4011,0.7216,0.5215,0.6369,0.6667,0.4765,0.5910,0.5399,0.5737,0.3079,0.4349,0.4643,0.5621,0.3011,0.5011,0.7457,0.6992,0.3538,0.2408,0.7010,0.7300
42,Purdue,,1,11,0.5858,0.8918,0.4011,0.5455,0.5323,0.6257,0.5686,0.4747,0.4195,0.4506,0.5596,0.4944,0.4975,0.4845,0.6452,0.3011,0.4736,0.2517,0.3422,0.6552,0.3498,0.5294,0.6800
43,W Kentucky,,2,11,0.7675,0.5962,0.6631,0.4659,0.5860,0.5196,0.4471,0.6372,0.3905,0.5575,0.6365,0.3551,0.5511,0.5362,0.4042,0.4194,0.7089,0.6322,0.7455,0.1400,0.2690,0.6324,0.5900
44,Iowa St,,3,11,0.6142,0.8235,0.6016,0.4943,0.5484,0.7374,0.8000,0.5704,0.4776,0.5521,0.6148,0.5079,0.6294,0.6712,0.6762,0.5860,0.4477,0.2442,0.3132,0.5616,0.2957,0.7990,0.8450
45,Dayton,,0,12,0.7496,0.6004,0.4037,0.7216,0.3387,0.5866,0.5961,0.4675,0.6253,0.5507,0.6052,0.6067,0.3629,0.3749,0.7257,0.2957,0.6799,0.4530,0.5923,0.5144,0.3513,0.6078,0.5150
46,Drexel,,1,12,0.7675,0.5813,0.2995,0.7784,0.3602,0.5475,0.6980,0.4603,0.5726,0.5183,0.3515,0.4921,0.3575,0.3424,0.5429,0.0269,0.7410,0.8429,0.9376,0.9602,0.6140,0.4020,0.5150
47,Georgia Tech,,2,12,0.6782,0.6425,0.3449,0.8693,0.4462,0.3352,0.4392,0.4874,0.7388,0.6238,0.6905,0.4989,0.3895,0.3500,0.7016,0.1129,0.6982,0.6410,0.6998,0.4495,0.3795,0.3971,0.6400
48,James Madison,,3,12,0.8824,0.4934,0.5775,0.7926,0.4946,0.7095,0.6353,0.6318,0.7309,0.7280,0.7979,0.2854,0.5610,0.5569,0.8472,0.3441,0.6257,0.4170,0.5096,0.1902,0.2353,0.5784,0.5300
49,Boise State,,0,13,0.7432,0.4715,0.6551,0.4205,0.6989,0.6313,0.7451,0.6119,0.3799,0.5332,0.7101,0.6247,0.6812,0.6345,0.3550,0.5000,0.6203,0.2940,0.3879,0.6422,0.5094,0.2941,0.4250
50,IUPUI,,1,13,0.7398,0.4425,0.6150,0.7159,0.7366,0.7095,0.6471,0.6841,0.6095,0.7050,0.7985,0.3056,0.7321,0.7037,0.5499,0.2957,0.6272,0.5104,0.5559,0.6180,0.4960,0.4853,0.6650
51,Stony Brook,,2,13,0.9284,0.1814,0.3957,0.7869,0.3978,0.5028,0.5294,0.5397,0.6728,0.6292,0.8722,0.3820,0.3787,0.3514,0.5693,0.0968,0.7051,0.5079,0.5596,0.4425,0.3677,0.4167,0.5550
52,Tenn-Martin,,3,13,0.7139,0.5832,0.7086,0.5398,0.6183,0.4749,0.6980,0.5217,0.5172,0.5359,0.6124,0.5820,0.5678,0.6002,0.5030,0.4247,0.4584,0.5880,0.4873,0.8214,0.4134,0.7745,0.3850
53,Bucknell,,0,14,0.8138,0.4502,0.4251,0.8409,0.5806,0.8939,0.7529,0.5722,0.6491,0.6414,0.5417,0.5596,0.6267,0.6087,0.7973,0.0000,0.6891,0.3685,0.5516,0.4426,0.4154,0.4510,0.5550
54,Montana St,,1,14,0.8058,0.4463,0.7326,0.5284,0.6828,0.7430,0.6392,0.6859,0.5330,0.6671,0.7836,0.3079,0.6475,0.6533,0.4135,0.4839,0.6906,0.5009,0.5806,0.4074,0.4082,0.6863,0.4850
55,Coastal Car.,,2,14,0.9208,0.2318,0.9305,0.5739,0.6559,0.6425,0.7490,0.7022,0.6069,0.7172,1.0000,0.3213,0.5997,0.6472,0.6487,0.4301,0.5676,0.3451,0.2977,0.3271,0.2871,0.8529,0.6550
56,Marist,,3,14,0.8769,0.3850,0.6364,0.6477,0.8495,0.7821,0.5569,0.7329,0.5092,0.6901,0.6109,0.3596,0.8496,0.7907,0.6383,0.2312,0.6830,0.4095,0.5936,0.9364,0.7473,0.3775,0.7700
57,SF Austin,,0,15,0.8058,0.3167,0.5294,0.8068,0.6720,0.4358,0.3137,0.5794,0.7652,0.7064,0.7818,0.2112,0.6515,0.5974,0.4936,0.3978,0.5241,0.6858,0.5584,0.6983,0.4298,0.5147,0.6400
58,Bethune-Cook,,1,15,0.8441,0.2369,0.5107,0.6847,0.5215,0.4972,0.3137,0.4765,0.7071,0.5995,0.6540,0.4315,0.4665,0.4426,0.6439,0.5430,0.5882,0.5079,0.5318,0.4369,0.3114,0.6275,0.4500
59,Campbell,,2,15,0.7675,0.2069,0.3048,0.8864,0.3387,0.4358,0.4118,0.4495,0.7441,0.5981,0.6846,0.3978,0.4174,0.3862,0.6480,0.1237,0.5684,0.5060,0.4830,0.5986,0.3248,0.4755,0.4500
60,Rob. Morris,,3,15,0.7675,0.2814,0.4144,0.8466,0.3656,0.3799,0.4471,0.4278,0.8443,0.6333,0.6544,0.5236,0.3485,0.3184,0.6668,0.4140,0.6173,0.8309,0.7708,0.4275,0.2979,0.4314,0.3200
61,Jackson St,,0,16,0.6643,0.1987,0.4840,0.5597,0.4301,0.3855,0.1333,0.3664,0.6649,0.4953,0.6876,0.2989,0.3386,0.3231,0.7780,0.7473,0.2788,0.5211,0.3669,0.4549,0.1494,0.7794,0.4350
62,Samford,,1,16,0.5351,0.4198,0.4465,0.5483,0.4839,0.6480,0.5961,0.5054,0.3879,0.4574,0.5066,0.5685,0.5115,0.4812,0.3421,0.3226,0.6249,0.4473,0.5120,0.6170,0.4180,0.4167,0.4850
63,Missouri-KC,,2,16,0.6526,0.2199,0.4439,0.5426,0.3925,0.4972,0.6392,0.4783,0.4617,0.4750,0.5281,0.5169,0.4291,0.3942,0.5621,0.3441,0.6623,0.3325,0.4768,0.5056,0.3692,0.3529,0.5350
64,UC Davis,,3,16,0.6142,0.3857,0.4759,0.5682,0.5323,0.8380,0.4902,0.5668,0.4248,0.5223,0.5951,0.4719,0.6362,0.5870,0.5169,0.2258,0.6524,0.2315,0.4107,0.6518,0.4650,0.4020,0.3950
,Troy,#N/A,#N/A,#N/A,0.8769,0.4323,0.8235,0.3665,0.3065,0.3017,0.4471,0.5523,0.5303,0.5656,0.9696,0.5101,0.2756,0.2916,0.5909,1.0000,0.7662,0.2946,0.4077,0.2419,0.2709,0.6863,0.3400
,W Illinois,#N/A,#N/A,#N/A,0.5178,0.4189,0.6497,0.1449,0.3656,0.4246,0.3255,0.4675,0.2612,0.3640,0.2785,0.8202,0.4381,0.4346,0.1250,0.8118,0.7349,0.4385,0.5960,0.4229,0.3355,0.7500,0.4700
,New Mexico,#N/A,#N/A,#N/A,0.4659,0.4224,0.6818,0.2869,0.4032,0.4637,0.6980,0.5054,0.3931,0.4601,0.3457,1.0000,0.4349,0.4087,0.3584,0.7742,0.7792,0.5811,0.7789,0.4661,0.4376,0.3676,0.5550
,Ball State,#N/A,#N/A,#N/A,0.7029,0.5517,0.3904,0.5256,0.4785,0.4860,0.2000,0.3953,0.5699,0.4682,0.4789,0.6854,0.4647,0.4309,0.6288,0.6290,0.4622,0.3325,0.3984,0.3708,0.2099,0.6667,0.6150
,N Illinois,#N/A,#N/A,#N/A,0.3461,0.6697,0.4599,0.3153,0.3602,0.5587,0.4549,0.3448,0.3799,0.3329,0.5060,0.7438,0.4138,0.3641,0.5206,0.6935,0.3797,0.3028,0.2823,0.3430,0.1684,0.3333,0.6950
,Lamar,#N/A,#N/A,#N/A,0.3078,0.5247,0.2594,0.4858,0.1882,0.2961,0.3569,0.2401,0.4248,0.2774,0.3203,0.6067,0.1842,0.1566,0.2116,0.5484,0.4920,0.6580,0.5540,0.2923,0.1485,0.4265,0.1050
,Weber State,#N/A,#N/A,#N/A,0.0779,0.4391,0.2112,0.1875,0.2742,0.4358,0.5176,0.2004,0.0871,0.0744,0.4125,0.5393,0.2481,0.2841,0.3299,0.5538,0.0397,0.1975,0.0000,0.2735,0.0226,0.7353,0.4750
,Brown,#N/A,#N/A,#N/A,0.3063,0.5662,0.3342,0.2926,0.2903,0.4916,0.6078,0.3430,0.1662,0.2219,0.2519,0.4539,0.3760,0.3420,0.4020,0.4570,0.4225,0.2953,0.3471,0.6120,0.2573,0.3431,0.3100
,Pacific,#N/A,#N/A,#N/A,0.5548,0.5134,0.5134,0.5000,0.4839,0.4972,0.5804,0.4693,0.4354,0.4547,0.4803,0.5933,0.4525,0.4563,0.4617,0.5538,0.5539,0.5502,0.5794,0.3622,0.2631,0.6078,0.1700
,Michigan St,#N/A,#N/A,#N/A,0.5351,0.7202,0.5267,0.4688,0.4032,0.5084,0.4118,0.4946,0.4485,0.4804,0.5662,0.6719,0.4259,0.3904,0.5216,0.5161,0.6264,0.4801,0.5781,0.6037,0.3807,0.4510,0.2050
,Idaho,#N/A,#N/A,#N/A,0.6909,0.3978,0.4465,0.6648,0.3656,0.4246,0.4549,0.5162,0.5937,0.5710,0.5211,0.6517,0.4327,0.3895,0.7678,0.2097,0.8877,0.2681,0.6090,0.5236,0.5328,0.3775,0.6250
,Houston,#N/A,#N/A,#N/A,0.3921,0.5764,0.3289,0.4290,0.3333,0.2626,0.1412,0.3069,0.3905,0.3099,0.3905,0.6382,0.3012,0.2333,0.5086,0.5215,0.3529,0.5262,0.4484,0.3991,0.1635,0.3480,0.5900
,W Virginia,#N/A,#N/A,#N/A,0.6142,0.7586,0.3904,0.6307,0.3441,0.4134,0.4588,0.3989,0.6121,0.4926,0.6051,0.5281,0.3341,0.3137,0.7070,0.4624,0.5837,0.4511,0.5405,0.4032,0.2631,0.4804,0.4800
,UNC,#N/A,#N/A,#N/A,0.5351,0.5820,0.6337,0.4716,0.4355,0.5531,0.7059,0.5668,0.4037,0.5115,0.5305,0.7056,0.4223,0.4487,0.5451,0.5591,0.8762,0.3438,0.6294,0.4379,0.4864,0.6520,0.5800
,Portland St,#N/A,#N/A,#N/A,0.4809,0.4215,0.5374,0.3608,0.4409,0.7877,0.8863,0.5090,0.2850,0.4073,0.3699,0.6135,0.5079,0.5367,0.4275,0.5215,0.6494,0.2580,0.4447,0.6394,0.4225,0.6127,0.7300
,Wright St,#N/A,#N/A,#N/A,0.6205,0.3243,0.4893,0.5682,0.4301,0.4413,0.4157,0.5505,0.4538,0.5250,0.8523,0.5169,0.3814,0.3382,0.5216,0.3495,0.7601,0.3256,0.4873,0.2966,0.3469,0.3824,0.3000
,Sacramento St,#N/A,#N/A,#N/A,0.2695,0.3898,0.5695,0.0739,0.1882,0.2793,0.4471,0.3935,0.1161,0.2341,0.3170,0.7888,0.2571,0.2300,0.0758,0.8118,0.7655,0.3937,0.5473,0.3670,0.3052,0.4167,0.3900
,UC Irvine,#N/A,#N/A,#N/A,0.3699,0.3511,0.4626,0.3665,0.3656,0.4860,0.3922,0.4296,0.2375,0.3234,0.3080,0.7416,0.3854,0.3325,0.3931,0.5484,0.7173,0.3615,0.5454,0.5129,0.3980,0.3333,0.5300
,St Louis,#N/A,#N/A,#N/A,0.6066,0.6146,0.2781,0.7188,0.3226,0.7039,0.5686,0.4296,0.5541,0.4858,0.6351,0.4629,0.3381,0.3542,0.7139,0.2151,0.5363,0.2833,0.3805,0.5021,0.2627,0.6324,0.5750
,Morehead St,#N/A,#N/A,#N/A,0.3205,0.4472,0.3984,0.4375,0.2796,0.2291,0.6706,0.3682,0.4195,0.3708,0.6387,0.5685,0.2467,0.2982,0.3498,0.5215,0.4423,0.4467,0.3681,0.1766,0.1058,0.7353,0.3600
,UAB,#N/A,#N/A,#N/A,0.6526,0.4878,0.6364,0.4801,0.6720,0.8994,0.7490,0.6733,0.3588,0.5683,0.5521,0.4472,0.7497,0.7738,0.4645,0.3280,0.6555,0.1420,0.3428,0.6750,0.4992,0.7941,0.5550
,Saint Mary`s,#N/A,#N/A,#N/A,0.3921,0.6230,0.5134,0.3295,0.5591,0.8045,0.7647,0.5108,0.2480,0.3897,0.5282,0.5955,0.6587,0.6185,0.5800,0.4032,0.4133,0.0177,0.1272,0.4755,0.2794,0.3186,0.7750
,Cal Poly,#N/A,#N/A,#N/A,0.3344,0.3216,0.2139,0.6051,0.4194,0.3911,0.5725,0.3267,0.4037,0.3315,0.6868,0.1775,0.3584,0.3344,0.4666,0.2151,0.2857,0.3066,0.2075,0.5447,0.2072,0.4118,0.6450
,Utah,#N/A,#N/A,#N/A,0.4636,0.7876,0.5668,0.3381,0.5108,0.7709,0.7020,0.5054,0.2401,0.3816,0.4006,0.6584,0.5849,0.5771,0.5503,0.4355,0.5034,0.2530,0.3725,0.5842,0.3370,0.5245,0.4700
,Idaho St,#N/A,#N/A,#N/A,0.6142,0.3682,0.5107,0.6080,0.6398,0.8045,0.4471,0.5307,0.5277,0.5480,0.6490,0.2944,0.6299,0.5564,0.4504,0.3763,0.5455,0.4328,0.4392,0.5489,0.3985,0.2500,0.1350
,Prairie View,#N/A,#N/A,#N/A,0.4069,0.2797,0.2246,0.5028,0.2957,0.3855,0.4235,0.2798,0.4459,0.3180,0.3941,0.5663,0.2692,0.2413,0.1451,0.3441,0.3988,0.6719,0.5176,0.5921,0.2329,0.4265,0.0900
,Denver,#N/A,#N/A,#N/A,0.5178,0.3465,0.7620,0.1477,0.4355,0.6704,0.8314,0.5830,0.2296,0.4344,0.5720,0.5933,0.4471,0.5085,0.2800,0.7581,0.6134,0.4328,0.5151,0.2791,0.2422,0.7990,0.5000
,Oakland,#N/A,#N/A,#N/A,0.3564,0.3447,0.4385,0.3182,0.4032,0.3799,0.7490,0.3953,0.2665,0.3126,0.3707,0.6876,0.3710,0.3702,0.2713,0.5591,0.5745,0.3741,0.4484,0.5617,0.3410,0.4657,0.4150
,Texas State,#N/A,#N/A,#N/A,0.4397,0.4111,0.3075,0.5000,0.3280,0.4693,0.4588,0.3809,0.3931,0.3667,0.3478,0.5348,0.3071,0.2841,0.3793,0.2903,0.6394,0.5022,0.5930,0.6655,0.3796,0.4510,0.3100
,Murray St,#N/A,#N/A,#N/A,0.4636,0.3645,0.4626,0.2017,0.2903,0.5084,0.5922,0.3989,0.1847,0.2733,0.5152,0.6360,0.3408,0.3457,0.3094,0.6075,0.4362,0.2208,0.2180,0.4052,0.1838,0.5588,0.4800
,Florida Atl.,#N/A,#N/A,#N/A,0.4397,0.5433,0.4599,0.3949,0.3548,0.4022,0.6667,0.3791,0.4063,0.3721,0.3787,0.5416,0.4025,0.4492,0.6164,0.5914,0.2391,0.4625,0.3644,0.3692,0.1067,0.7892,0.3400
,W Michigan,#N/A,#N/A,#N/A,0.6142,0.4354,0.5348,0.4545,0.4409,0.3855,0.5255,0.4982,0.4248,0.4709,0.5620,0.5730,0.4642,0.4431,0.4494,0.5323,0.6715,0.4044,0.5361,0.4187,0.3440,0.4902,0.4350
,Duquesne,#N/A,#N/A,#N/A,0.6782,0.3669,0.5455,0.5398,0.5699,0.7542,0.5176,0.5361,0.5145,0.5453,0.5314,0.7348,0.5916,0.5687,0.6464,0.4301,0.6325,0.3306,0.5040,0.6900,0.4684,0.5490,0.6700
,Nevada,#N/A,#N/A,#N/A,0.4821,0.3586,0.5134,0.3949,0.4946,0.4916,0.6902,0.4928,0.2982,0.4019,0.4910,0.6135,0.4313,0.4149,0.3658,0.4785,0.6509,0.3905,0.5034,0.5194,0.3987,0.4216,0.6850
,George Mason,#N/A,#N/A,#N/A,0.3205,0.5262,0.2968,0.5199,0.2097,0.3408,0.4157,0.3718,0.3219,0.3234,0.4360,0.7079,0.2305,0.2310,0.4769,0.3065,0.5905,0.4562,0.5349,0.6016,0.2925,0.5784,0.4850
,Colorado,#N/A,#N/A,#N/A,0.5918,0.7612,0.4037,0.5227,0.4140,0.3799,0.4784,0.4513,0.3720,0.4087,0.7176,0.3888,0.3935,0.3866,0.5229,0.3280,0.4484,0.3603,0.3490,0.5196,0.2529,0.5784,0.4600
,Loyola Mary.,#N/A,#N/A,#N/A,0.1977,0.5440,0.3663,0.3523,0.4032,0.4246,0.2118,0.3646,0.2718,0.2923,0.4811,0.7371,0.3715,0.3368,0.4391,0.4839,0.4545,0.2397,0.2866,0.4597,0.2256,0.5833,0.4850
,E Michigan,#N/A,#N/A,#N/A,0.4994,0.4542,0.4679,0.4830,0.3495,0.4804,0.2196,0.3917,0.5119,0.4357,0.5579,0.6966,0.3273,0.2888,0.4325,0.6398,0.6341,0.5344,0.5825,0.1497,0.1837,0.5147,0.2400
,Miami (Ohio),#N/A,#N/A,#N/A,0.3699,0.5198,0.6043,0.2159,0.4301,0.3855,0.5451,0.4729,0.2137,0.3437,0.4038,0.7348,0.4259,0.3909,0.1772,0.7366,0.6960,0.5174,0.6325,0.4434,0.3746,0.3775,0.3500
