Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Game,Opp Pts / Game,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
38,St Joseph's,0,1,10,0.7054263566,0.7228070175,0.4511994742,0.5770596591,0.7328244275,0.7756410256,0.2315789474,0.5888157895,0.5588235294,0.5714285714,0.6197183099,0.436440678,0.6855345912,0.6267605634,0.7062937063,0.4081632653,0.4757281553,0.243697479,0.2964782965,0.6617100372,0.5151515152,0.4248927039,0.8588709677
43,Providence,0,1,11,0.6511627907,0.8442982456,0.5087085113,0.4985795455,0.4122137405,0.5705128205,0.9526315789,0.6217105263,0.5,0.5563909774,0.6478873239,0.7076271186,0.3333333333,0.4577464789,0.6223776224,0.3520408163,0.6019417476,0.3109243697,0.3988533989,0.6394052045,0.5227272727,0.6266094421,0.7741935484
44,Tennessee,2,3,11,0.642303433,0.8438596491,0.4728885968,0.7862215909,0.6030534351,0.4294871795,0.6210526316,0.7894736842,0.7058823529,0.7706766917,0.9154929577,0.8940677966,0.4591194969,0.5,0.7902097902,0.2448979592,0.6893203883,0.3697478992,0.4774774775,0.4460966543,0.5606060606,0.5021459227,0.810483871
41,Dayton,3,0,11,0.7021040975,0.7342105263,0.4719027276,0.5990767045,0.679389313,0.7628205128,0.4210526316,0.6381578947,0.5718954248,0.6071428571,0.6690140845,0.6483050847,0.5911949686,0.5704225352,0.5594405594,0.3775510204,0.5145631068,0.512605042,0.4905814906,0.4832713755,0.4696969697,0.4077253219,0.4879032258
42,Nebraska,0,2,11,0.5813953488,0.8728070175,0.2941176471,0.6633522727,0.4045801527,0.4807692308,0.6105263158,0.3947368421,0.637254902,0.5056390977,0.3802816901,0.2966101695,0.3333333333,0.3802816901,0.6503496503,0.3775510204,0.5922330097,0.512605042,0.5757575758,0.126394052,0.2954545455,0.5193133047,0.4798387097
50,SF Austin,1,0,12,0.9357696567,0.2035087719,0.5980939862,0.7258522727,0.679389313,0.5576923077,0.5789473684,0.8223684211,0.7549019608,0.8176691729,0.7464788732,0.8347457627,0.5974842767,0.6126760563,0.4755244755,0.3826530612,0.640776699,0.9243697479,0.8321048321,0.8698884758,0.7424242424,0.4463519313,0.2943548387
48,N Dakota St,1,2,12,0.796234773,0.499122807,0.5813342097,0.6484375,1,0.6794871795,0.7894736842,0.9046052632,0.5555555556,0.75,0.7042253521,0.5508474576,0.786163522,0.838028169,0.5384615385,0.3010204082,0.7184466019,0.4537815126,0.5921375921,0.1524163569,0.5303030303,0.5364806867,0.5403225806
49,Harvard,1,1,12,0.8582502769,0.4793859649,0.5057509037,0.8110795455,0.6946564885,0.8141025641,0.6473684211,0.7039473684,0.8562091503,0.8082706767,0.6267605634,0.5974576271,0.5597484277,0.6338028169,0.7762237762,0.3367346939,0.5631067961,0.731092437,0.6936936937,0.6765799257,0.5681818182,0.7081545064,0.6774193548
47,NC State,0,3,12,0.6002214839,0.8263157895,0.4373973053,0.5071022727,0.6641221374,0.3012820513,0.2947368421,0.5888157895,0.4411764706,0.5037593985,0.4436619718,0.656779661,0.4402515723,0.3873239437,0.6293706294,0.3520408163,0.7184466019,0.3613445378,0.5413595414,0.3791821561,0.5757575758,0.2618025751,0.4919354839
54,Delaware,0,1,13,0.7142857143,0.451754386,0.7117975682,0.2904829545,0.534351145,0.5705128205,0.5789473684,0.7072368421,0.4215686275,0.5601503759,0.3450704225,0.4406779661,0.465408805,0.5070422535,0.5664335664,0.6581632653,0.8932038835,0.3277310924,0.6494676495,0.05204460967,0.4924242424,0.5579399142,0.6532258065
51,Manhattan,0,3,13,0.7630121816,0.4605263158,0.6289845547,0.4904119318,0.5877862595,0.7115384615,0.3263157895,0.5559210526,0.7124183007,0.6409774436,0.5281690141,0.6652542373,0.4842767296,0.514084507,0.6993006993,0.6275510204,0.3883495146,0.6806722689,0.5692055692,0.4981412639,0.3409090909,0.7982832618,0.2217741935
53,New Mex St,0,2,13,0.723145072,0.3868421053,0.6289845547,0.5951704545,0.8702290076,0.7243589744,0.4473684211,0.7763157895,0.6535947712,0.7330827068,0.7253521127,0.7966101695,0.6855345912,0.7183098592,0.8881118881,0.4540816327,0.4660194175,0.2773109244,0.3161343161,0.4349442379,0.4242424242,0.7982832618,0.7258064516
52,Tulsa,0,0,13,0.6079734219,0.5513157895,0.488005258,0.5759943182,0.5038167939,0.4423076923,0.3947368421,0.4868421053,0.7026143791,0.5958646617,0.5,0.4872881356,0.3899371069,0.4084507042,0.6853146853,0.5459183673,0.6116504854,0.5966386555,0.6527436527,0.4535315985,0.4545454545,0.5836909871,0.3951612903
57,LA-Lafayette,0,2,14,0.6511627907,0.4877192982,0.7614196517,0.3057528409,0.6946564885,0.6987179487,0.3684210526,0.6973684211,0.5163398693,0.6090225564,0.6408450704,0.7457627119,0.5786163522,0.5633802817,0.5174825175,0.6734693878,0.5436893204,0.512605042,0.5094185094,0.3308550186,0.4166666667,0.4549356223,0.4959677419
56,Mercer,1,3,14,0.7541528239,0.35,0.6884653303,0.6001420455,0.7786259542,0.8076923077,0.7105263158,0.8421052632,0.6797385621,0.7857142857,0.6830985915,0.6483050847,0.7358490566,0.7605633803,0.7552447552,0.3928571429,0.5922330097,0.4621848739,0.5257985258,0.7732342007,0.696969697,0.4291845494,0.6169354839
58,NC Central,0,1,14,0.8361018826,0.1478070175,0.5284258955,0.8643465909,0.6717557252,0.5128205128,0.6684210526,0.7335526316,0.9346405229,0.8703007519,0.661971831,0.7584745763,0.5220125786,0.5985915493,0.8811188811,0.3418367347,0.5825242718,0.8403361345,0.8018018018,0.7472118959,0.6136363636,0.7081545064,0.4959677419
55,W Michigan,0,0,14,0.6954595792,0.4364035088,0.4627012816,0.5720880682,0.679389313,0.4551282051,0.6473684211,0.5361842105,0.6176470588,0.5751879699,0.5704225352,0.5466101695,0.5660377358,0.661971831,0.7062937063,0.4336734694,0.2524271845,0.4705882353,0.3366093366,0.3494423792,0.25,0.7982832618,0.7217741935
59,E Kentucky,0,0,15,0.7054263566,0.3096491228,0.687150838,0.4591619318,0.8625954198,0.8461538462,0.7947368421,0.8585526316,0.4738562092,0.6766917293,0.07746478873,0.2076271186,0.9056603774,0.9647887324,0.1608391608,0.4846938776,0.6504854369,0.9663865546,0.9705159705,0.6542750929,0.6893939394,0.6394849785,0.1774193548
60,Milwaukee,0,1,15,0.5880398671,0.4807017544,0.4140650674,0.4723011364,0.4122137405,0.4294871795,0.7,0.4078947368,0.5359477124,0.454887218,0.3943661972,0.406779661,0.3962264151,0.4718309859,0.5594405594,0.5051020408,0.359223301,0.4789915966,0.3963963964,0.7434944238,0.4015151515,0.5922746781,0.6451612903
61,Wofford,0,3,15,0.5946843854,0.2390350877,0.2954321393,0.7670454545,0.5648854962,0.6538461538,0.3315789474,0.5065789474,0.6830065359,0.5958646617,0.5492957746,0.5508474576,0.4528301887,0.3873239437,0.6013986014,0.2551020408,0.6213592233,0.6218487395,0.6339066339,0.5018587361,0.553030303,0.1545064378,0.6169354839
62,American,0,2,15,0.5946843854,0.3574561404,0.1718698653,0.8778409091,0.8854961832,0.7756410256,0.5578947368,0.4342105263,0.7254901961,0.5789473684,0.5211267606,0.3305084746,0.8050314465,0.7746478873,0.7482517483,0.137755102,0.009708737864,0.5546218487,0.2841932842,1,0.4393939394,0.2832618026,0.6008064516
64,Weber State,0,2,16,0.6024363234,0.3144736842,0.4889911272,0.6164772727,0.7709923664,0.858974359,0.7368421053,0.6940789474,0.568627451,0.6372180451,0.6549295775,0.4322033898,0.7358490566,0.8309859155,0.7552447552,0.3214285714,0.3980582524,0.1680672269,0.2121212121,0.6208178439,0.446969697,0.8025751073,0.75
63,Coastal Car.,0,1,16,0.6079734219,0.223245614,0.4751889583,0.5479403409,0.4809160305,0.5128205128,0.4736842105,0.4605263158,0.6732026144,0.5639097744,0.7042253521,0.6949152542,0.3836477987,0.3802816901,0.7062937063,0.5408163265,0.3786407767,0.487394958,0.3734643735,0.1152416357,0.2196969697,0.3605150215,0.6572580645
66,Albany,0,0,16,0.5426356589,0.2710526316,0.2635557016,0.9051846591,0.5114503817,0.6538461538,0.7842105263,0.4309210526,0.6176470588,0.515037594,0.6549295775,0.5593220339,0.3647798742,0.4577464789,0.6573426573,0.2551020408,0.359223301,0.4621848739,0.3783783784,0.3828996283,0.303030303,0.5708154506,0.8669354839
68,Cal Poly,0,3,16,0.3798449612,0.574122807,0.1689122576,0.7180397727,0.2595419847,0.4807692308,0.4578947368,0.4375,0.4803921569,0.4398496241,0.3943661972,0.5550847458,0.2264150943,0.1901408451,0.5524475524,0.1428571429,0.8155339806,0.4621848739,0.6453726454,0.4981412639,0.6212121212,0.1802575107,0.5241935484
