Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
34,Baylor,,1,9,0.5917159763,0.8170933113,0.4554957238,0.6190326633,0.4831460674,0.4206896552,0.3982300885,0.5595854922,0.5639344262,0.5932721713,0.7857142857,0.9655172414,0.521978022,0.4972375691,0.5757575758,0.2806122449,0.5445544554,0.4141414141,0.5026415094,0.537704918,0.3913043478,0.4357541899,0.5866666667
35,Oklahoma,,2,9,0.5917159763,0.9570602808,0.4396579031,0.5866834171,0.5112359551,0.4344827586,0.4734513274,0.4170984456,0.6655737705,0.5565749235,0.4928571429,0.4525862069,0.4835164835,0.4696132597,0.7651515152,0.443877551,0.6534653465,0.3131313131,0.5683018868,0.3606557377,0.3913043478,0.4189944134,0.9688888889
36,Washington,,3,9,0.7940828402,0.7336911643,0.3972125436,0.7072864322,0.5561797753,0.4620689655,0.4867256637,0.4689119171,0.7278688525,0.6162079511,0.3285714286,0.599137931,0.5879120879,0.5801104972,0.6439393939,0.306122449,0.4554455446,0.8585858586,0.7856603774,0.3147540984,0.252173913,0.5698324022,0.6088888889
37,Minnesota,,0,10,0.6201183432,0.9318744839,0.4279379157,0.5565326633,0.4662921348,0.2896551724,0.4203539823,0.4715025907,0.537704918,0.5290519878,0.5928571429,0.6939655172,0.3791208791,0.4198895028,0.5833333333,0.3520408163,0.6930693069,0.2525252525,0.5169811321,0.7245901639,0.5652173913,0.8044692737,0.8266666667
38,Florida,,1,10,0.550295858,0.9285714286,0.3477985429,0.7302135678,0.4101123596,0.3862068966,0.592920354,0.4844559585,0.6721311475,0.5993883792,0.4357142857,0.6681034483,0.467032967,0.4751381215,0.5984848485,0.1887755102,0.6435643564,0.7474747475,0.7947169811,0.4327868852,0.3913043478,0.4245810056,0.6577777778
39,Iowa,,2,10,0.6781065089,0.8753096614,0.6658219829,0.4164572864,0.5674157303,0.5655172414,0.6902654867,0.6502590674,0.4491803279,0.5932721713,0.5142857143,0.6206896552,0.6153846154,0.6740331492,0.4242424242,0.4693877551,0.6930693069,0.4141414141,0.639245283,0.731147541,0.6086956522,0.9553072626,0.8133333333
40,Seton Hall,,3,10,0.6059171598,0.8373245252,0.5277161863,0.4842964824,0.4887640449,0.3103448276,0.5486725664,0.4870466321,0.5540983607,0.5458715596,0.4571428571,0.599137931,0.467032967,0.4861878453,0.4848484848,0.4591836735,0.6732673267,0.5454545455,0.6988679245,0.4557377049,0.4347826087,0.5865921788,0.6177777778
41,Temple,,0,11,0.7396449704,0.6655656482,0.5562242635,0.4943467337,0.4775280899,0.3586206897,0.6504424779,0.5,0.593442623,0.5718654434,0.3214285714,0.4482758621,0.478021978,0.5027624309,0.4848484848,0.4693877551,0.8118811881,0.6161616162,0.8422641509,0.5540983607,0.6173913043,0.5530726257,0.6755555556
42,Belmont,,0,11,0.8816568047,0.3199834847,0.9547038328,0.4092336683,0.8146067416,0.6551724138,0.6814159292,0.8056994819,0.6295081967,0.7691131498,0.65,0.4310344828,0.9230769231,0.8784530387,0.6136363636,0.6785714286,0.8118811881,0.2828282828,0.6316981132,0.8032786885,0.9739130435,0.3687150838,0.84
43,St John's,,1,11,0.6414201183,0.7188274154,0.6411149826,0.380339196,0.5617977528,0.5655172414,0.6238938053,0.5284974093,0.5081967213,0.5489296636,0.1571428571,0.2456896552,0.5989010989,0.591160221,0.3939393939,0.5765306122,0.9108910891,0.6363636364,0.9479245283,0.4032786885,0.6695652174,0.3966480447,0.4622222222
