Rank,Name,Games Won,Region,Seed,Win %,SoS,Pts / Gm,Opp Pts / Gm,FG %,3Pt FG %,Free Throw %,Offense Rating,Defense Rating,Adj. Score Margin,Rebound %,Off. Rebound %,Effective FG %,True Shooting %,Opp. True Shoot %,Pace,Turnover %,Opp. Turnover %,Turnover Margin,Assist %,Assists / Turnover,FT / FGA,Opp. FT / FGA
11,Purdue,,2,3,0.7406542056,0.9625322997,0.5898403483,0.6141224729,0.5193370166,0.5934065934,0.7402597403,0.7085427136,0.5210843373,0.675074184,0.6797385621,0.7983193277,0.6296296296,0.6216216216,0.48,0.2657004831,0.8557692308,0.5555555556,0.7532281205,0.4644067797,0.5983606557,0.4072164948,0.6454545455
12,Kansas,,3,3,0.7406542056,1,0.5843251089,0.526223264,0.6685082873,0.5824175824,0.5021645022,0.5175879397,0.5903614458,0.5964391691,0.5098039216,0.5336134454,0.671957672,0.6378378378,0.6733333333,0.4685990338,0.5769230769,0.4545454545,0.5882352941,0.3322033898,0.3524590164,0.4587628866,0.8227272727
13,LSU,,0,4,0.8271028037,0.8074935401,0.7671988389,0.4254321711,0.6408839779,0.3791208791,0.8138528139,0.6884422111,0.5,0.6528189911,0.6470588235,0.8865546218,0.6137566138,0.6756756757,0.4466666667,0.4830917874,0.6538461538,0.6767676768,0.7216642755,0.2508474576,0.3278688525,0.8505154639,0.6227272727
14,Texas Tech,,1,4,0.8271028037,0.7398794143,0.4638606676,0.9159097568,0.6685082873,0.6153846154,0.5974025974,0.527638191,1,0.8041543027,0.5620915033,0.5420168067,0.6825396825,0.6648648649,0.94,0.3188405797,0.5480769231,0.898989899,0.8091822095,0.4305084746,0.3770491803,0.5360824742,0.4909090909
15,Iowa St,,2,4,0.6974299065,0.7842377261,0.6403483309,0.6261353648,0.7071823204,0.5604395604,0.7012987013,0.6959798995,0.6174698795,0.7151335312,0.4901960784,0.5210084034,0.7513227513,0.7243243243,0.66,0.3816425121,0.8269230769,0.5151515152,0.7582496413,0.586440678,0.737704918,0.3917525773,0.9090909091
16,Wisconsin,,3,4,0.6974299065,0.9009474591,0.395065312,0.8007617931,0.6298342541,0.7087912088,0.3506493506,0.527638191,0.7319277108,0.6721068249,0.4248366013,0.3109243697,0.6455026455,0.5675675676,0.8666666667,0.1835748792,0.9326923077,0.2929292929,0.700143472,0.3423728814,0.6557377049,0.1804123711,0.9090909091
17,Maryland,,0,5,0.7511682243,0.8591731266,0.471988389,0.7058306475,0.6077348066,0.5934065934,0.7316017316,0.5804020101,0.6355421687,0.6557863501,0.8888888889,0.768907563,0.6349206349,0.6486486486,0.8066666667,0.2657004831,0.5096153846,0.06060606061,0.2955523673,0.4813559322,0.3606557377,0.5721649485,0.8545454545
18,Florida St,,1,5,0.7838785047,0.830749354,0.5886792453,0.6076765309,0.5359116022,0.4450549451,0.70995671,0.5477386935,0.6777108434,0.6572700297,0.660130719,0.7394957983,0.544973545,0.5783783784,0.5866666667,0.4541062802,0.5769230769,0.7070707071,0.6764705882,0.393220339,0.3278688525,0.6804123711,0.4727272727
19,Nevada,,2,5,0.9567757009,0.5568475452,0.7251088534,0.6639320246,0.6298342541,0.4835164835,0.6536796537,0.7035175879,0.7710843373,0.7952522255,0.5359477124,0.4243697479,0.6931216931,0.7135135135,0.76,0.4975845411,0.9423076923,0.5454545455,0.8357245337,0.5796610169,0.7540983607,0.8092783505,0.8954545455
20,Louisville,,3,5,0.6261682243,0.9289405685,0.5579100145,0.605332552,0.4917127072,0.5494505495,0.8571428571,0.5552763819,0.6295180723,0.6379821958,0.5751633987,0.5294117647,0.582010582,0.6432432432,0.6866666667,0.3719806763,0.625,0.3636363636,0.543758967,0.5186440678,0.4016393443,0.7835051546,0.6818181818
21,Virginia Tech,,0,6,0.7838785047,0.7187769165,0.5274310595,0.8039847641,0.7016574586,0.7912087912,0.7835497835,0.7361809045,0.7048192771,0.7818991098,0.614379085,0.6470588235,0.8412698413,0.8324324324,0.6066666667,0.1739130435,0.6442307692,0.8080808081,0.7826398852,0.7220338983,0.6147540984,0.5257731959,0.8590909091
22,Kansas St,,1,6,0.7838785047,0.7919896641,0.2984034833,0.8573102842,0.4751381215,0.456043956,0.380952381,0.4045226131,0.8162650602,0.6409495549,0.5620915033,0.5294117647,0.4867724868,0.4486486486,0.6733333333,0.2028985507,0.6634615385,0.8282828283,0.7934002869,0.6372881356,0.5,0.3556701031,0.7772727273
23,Villanova,,2,6,0.7091121495,0.7670111972,0.5413642961,0.6220334017,0.5082872928,0.5274725275,0.645021645,0.6859296482,0.4879518072,0.6454005935,0.5816993464,0.6344537815,0.6825396825,0.6756756757,0.5066666667,0.2222222222,0.7596153846,0.3838383838,0.6154949785,0.606779661,0.5655737705,0.5567010309,0.7681818182
24,Miss St,,3,6,0.7406542056,0.8195521102,0.6328011611,0.5382361559,0.6850828729,0.6483516484,0.6796536797,0.6658291457,0.5090361446,0.6439169139,0.6405228758,0.7941176471,0.7248677249,0.7135135135,0.4933333333,0.3768115942,0.5865384615,0.5555555556,0.6147776184,0.406779661,0.4098360656,0.4948453608,0.6772727273
25,Cincinnati,,0,7,0.8703271028,0.6063738157,0.4896952104,0.7943158512,0.5082872928,0.5604395604,0.5930735931,0.6381909548,0.734939759,0.7388724036,0.7320261438,0.8781512605,0.4973544974,0.5243243243,0.66,0.1980676329,0.8461538462,0.7070707071,0.8113342898,0.5559322034,0.5983606557,0.675257732,0.7181818182
26,Washington,,1,7,0.8271028037,0.7170542636,0.430478955,0.7324934076,0.5966850829,0.4945054945,0.5800865801,0.4849246231,0.7198795181,0.6409495549,0.3986928105,0.6302521008,0.6243386243,0.6216216216,0.72,0.3188405797,0.4903846154,0.8484848485,0.7661406026,0.2779661017,0.2459016393,0.5824742268,0.6227272727
27,Buffalo,,2,7,0.9135514019,0.5378983635,0.8551523948,0.519777322,0.6464088398,0.467032967,0.5324675325,0.7010050251,0.7228915663,0.7700296736,0.6078431373,0.6722689076,0.6984126984,0.6594594595,0.6533333333,0.6763285024,0.8269230769,0.696969697,0.8515064562,0.5525423729,0.6721311475,0.4329896907,0.6954545455
28,Iowa,,3,7,0.7838785047,0.8225667528,0.7004354136,0.4687957808,0.635359116,0.6373626374,0.7662337662,0.6934673367,0.4698795181,0.6409495549,0.568627451,0.6344537815,0.6878306878,0.7513513514,0.5133333333,0.4589371981,0.7115384615,0.4343434343,0.6391678623,0.7288135593,0.5983606557,1,0.8181818182
29,Baylor,,0,8,0.6542056075,0.758828596,0.4629898403,0.6715499561,0.5359116022,0.4615384615,0.4155844156,0.567839196,0.5813253012,0.6216617211,0.7516339869,0.9579831933,0.5661375661,0.5243243243,0.6333333333,0.2657004831,0.5769230769,0.4848484848,0.5408895265,0.5084745763,0.393442623,0.3917525773,0.5545454545
30,Auburn,,1,8,0.6542056075,0.8445305771,0.7047895501,0.6065045415,0.5414364641,0.6538461538,0.5108225108,0.6884422111,0.6807228916,0.7418397626,0.5163398693,0.7941176471,0.6825396825,0.6432432432,0.5,0.4589371981,0.6634615385,1,0.9017216643,0.4745762712,0.4426229508,0.4072164948,0.5090909091
31,Ole Miss,,2,8,0.6974299065,0.7536606374,0.5854862119,0.539115148,0.6243093923,0.5934065934,0.8528138528,0.5904522613,0.5301204819,0.6097922849,0.5555555556,0.6722689076,0.6666666667,0.6918918919,0.5066666667,0.4154589372,0.5865384615,0.6868686869,0.7216642755,0.5322033898,0.4426229508,0.5824742268,0.6181818182
32,Syracuse,,3,8,0.6542056075,0.8440999139,0.3930333817,0.7160855552,0.3812154696,0.3516483516,0.4848484848,0.4371859296,0.6987951807,0.6023738872,0.4052287582,0.6050420168,0.4232804233,0.4324324324,0.6733333333,0.3043478261,0.6826923077,0.8080808081,0.824964132,0.4101694915,0.3442622951,0.5979381443,0.6272727273
33,Wofford,,0,9,0.8761682243,0.4776055125,0.776777939,0.6651040141,0.7679558011,0.8681318681,0.5541125541,0.8618090452,0.6807228916,0.8442136499,0.8039215686,0.7521008403,0.9047619048,0.8324324324,0.5133333333,0.3623188406,0.875,0.6565656566,0.8106169297,0.4101694915,0.7049180328,0.2474226804,0.7227272727
34,Ohio State,,1,9,0.6109813084,0.8699397071,0.4005805515,0.7116905948,0.5303867403,0.5164835165,0.6623376623,0.4798994975,0.6536144578,0.6053412463,0.5294117647,0.512605042,0.5661375661,0.5783783784,0.6466666667,0.2753623188,0.5480769231,0.5050505051,0.5674318508,0.6203389831,0.4180327869,0.5773195876,0.5909090909
35,St John's,,2,9,0.7091121495,0.6869078381,0.6461538462,0.4494579549,0.5801104972,0.5934065934,0.6666666667,0.5175879397,0.563253012,0.5830860534,0.2287581699,0.2268907563,0.6243386243,0.6108108108,0.5066666667,0.5700483092,0.8846153846,0.6666666667,0.9153515065,0.4101694915,0.6147540984,0.412371134,0.5136363636
